X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.088660961251,38.9611558924745,26013903,38.96115,-77.088659,Friendship Blvd & Willard Ave,classic,309,active,2022/03/25 08:56:48+00,15,0,4,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2022/03/25 10:27:44+00,,"Montgomery County, MD (South)"
-77.0089135418544,38.8997074561938,26013904,38.899703,-77.008911,North Capitol St & G Pl NE,classic,310,active,2022/03/25 10:04:02+00,8,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0934836893771,38.8378546568809,26013905,38.837846,-77.093478,31st St & S Woodrow St,classic,311,active,2022/03/25 08:45:55+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0821098712049,38.8732303195814,26013906,38.873219,-77.082104,Washington Blvd & Walter Reed Dr ,classic,312,active,2022/03/25 09:23:46+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0955992356069,38.8694275148623,26013907,38.869418,-77.095596,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,classic,313,active,2022/03/25 08:37:57+00,9,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0619790333855,38.9411476827106,26013908,38.941139,-77.061977,Connecticut Ave & Tilden St NW,classic,314,active,2022/03/25 10:16:53+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.1964488648481,39.1031008884906,26013909,39.103091,-77.196442,Medical Center Dr & Key West Ave,classic,315,active,2022/03/25 04:50:28+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/03/25 10:27:44+00,,"Montgomery County, MD (North)"
-77.1966418727454,39.0976417150455,26013910,39.097636,-77.196636,Shady Grove Hospital,classic,316,active,2022/03/25 04:50:30+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2022/03/25 10:27:44+00,,"Montgomery County, MD (North)"
-77.0238982997208,38.9974541749228,26013911,38.997445,-77.023894,Veterans Pl & Pershing Dr ,classic,317,active,2022/03/25 04:50:29+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",44,2022/03/25 10:27:44+00,,"Montgomery County, MD (South)"
-77.1458095054079,39.0854020573601,26013912,39.085394,-77.145803,Rockville Metro East,classic,318,active,2022/03/25 04:50:30+00,11,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,13,"KEY,CREDITCARD",43,2022/03/25 10:27:44+00,,"Montgomery County, MD (North)"
-77.0121069504216,38.9003647791389,26013913,38.900358,-77.012108,1st & H St NW,classic,319,active,2022/03/25 10:24:53+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.00272493999,38.9523793942396,26013914,38.952369,-77.002721,Fort Totten Metro,classic,320,active,2022/03/25 09:38:28+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0168627610444,38.9752231363529,26013915,38.975219,-77.016855,Takoma Metro,classic,321,active,2022/03/25 09:48:05+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-76.9958739936577,38.9206881559848,26013916,38.920682,-76.995876,Rhode Island Ave Metro,classic,322,active,2022/03/25 09:39:11+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0761333000409,38.866478060886,26013917,38.866471,-77.076131,Rolfe St & 9th St S,classic,323,active,2022/03/25 10:11:10+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0886610613915,38.8406600501322,26013918,38.840654,-77.088659,S Randolph St & Campbell Ave,classic,324,active,2022/03/25 04:50:25+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.1660935813504,39.1197765714421,26013919,39.119765,-77.166093,Shady Grove Metro West,classic,325,active,2022/03/25 04:50:33+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2022/03/25 10:27:44+00,,"Montgomery County, MD (North)"
-77.1033776051056,38.9649993416759,26013920,38.964992,-77.103381,River Rd & Landy Ln,classic,326,active,2022/03/25 09:51:21+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2022/03/25 10:27:44+00,,"Montgomery County, MD (South)"
-77.1468707604189,39.0843828244445,26013921,39.084379,-77.146866,Rockville Metro West,classic,327,active,2022/03/25 04:55:46+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2022/03/25 10:27:44+00,,"Montgomery County, MD (North)"
-77.0945420043467,38.9846988246722,26013922,38.984691,-77.094537,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,328,active,2022/03/25 06:13:46+00,9,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",44,2022/03/25 10:27:44+00,,"Montgomery County, MD (South)"
-77.0713056398853,38.8899299674875,26013923,38.88992,-77.071301,Iwo Jima Memorial / Meade & 14th St N,classic,329,active,2022/03/25 10:03:40+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0675264711829,38.9037420413097,26013924,38.903732,-77.067529,34th & Water St NW,classic,330,active,2022/03/25 10:21:21+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0608702630213,38.804382689832,26013925,38.804378,-77.060866,Duke St & John Carlyle St,classic,331,active,2022/03/25 04:55:49+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.0916910739254,38.8949514265826,26013926,38.894941,-77.09169,Langston Blvd & N Cleveland St,classic,332,active,2022/03/25 04:55:46+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.1045067466838,38.8694469078602,26013927,38.869442,-77.104503,Arlington Blvd & S George Mason Dr,classic,333,active,2022/03/25 04:55:49+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0262398139877,38.8982545027292,26013928,38.898243,-77.026235,10th & G St NW,classic,334,active,2022/03/25 09:26:27+00,18,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0808583536917,38.8976168964272,26013929,38.897612,-77.080851,Langston Blvd & N Scott St,classic,335,active,2022/03/25 09:34:01+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0510849791112,38.9017595407398,26013930,38.901755,-77.051084,New Hampshire Ave & 24th St NW,classic,336,active,2022/03/25 10:02:57+00,1,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0689490728802,38.8011171153964,26013931,38.801111,-77.068952,Eisenhower Ave & Mill Race Ln,classic,337,active,2022/03/25 04:55:47+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.047492468991,38.8217572742631,26013932,38.82175,-77.047494,Potomac Greens Dr & Slaters Ln,classic,338,active,2022/03/25 04:55:49+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.0635627419493,38.8026876549104,26013933,38.802677,-77.063562,Ballenger Ave & Dulaney St,classic,339,active,2022/03/25 04:55:47+00,13,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.0576248044051,38.8200681245572,26013934,38.820064,-77.057619,Mount Vernon Ave & E Nelson Ave,classic,340,active,2022/03/25 07:26:23+00,3,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.0585393417695,38.8259592140945,26013935,38.82595,-77.058541,Mount Vernon Ave & E Del Ray Ave,classic,341,active,2022/03/24 18:46:15+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.0530999450978,38.8209440940769,26013936,38.820932,-77.053096,Monroe Ave & Leslie Ave,classic,342,active,2022/03/24 21:15:19+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.059823614156,38.8330842618635,26013937,38.833077,-77.059821,Mount Vernon Ave & Kennedy St,classic,343,active,2022/03/25 09:50:04+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.0848040804787,38.8906236007128,26013938,38.890612,-77.084801,Court House Metro / 15th St & N Uhle St,classic,344,active,2022/03/25 10:04:08+00,9,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0000369155424,38.9867548747275,26013939,38.986743,-77.000035,WAU / Flower Ave & Division St,classic,345,active,2022/03/25 04:55:51+00,1,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:44+00,,"Montgomery County, MD (South)"
-77.0500335556159,38.8655642948528,26013940,38.865553,-77.05003,Long Bridge Park / Long Bridge Dr & 6th St S,classic,346,active,2022/03/25 04:55:50+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0751418989719,38.9645524666994,26013941,38.964544,-77.075135,Connecticut Ave & McKinley St NW,classic,347,active,2022/03/25 09:51:23+00,15,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0349229781238,38.9036572451413,26013942,38.903649,-77.034918,15th & L St NW,classic,348,active,2022/03/25 10:04:10+00,7,0,16,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0397390190613,38.8982867238668,26013943,38.898283,-77.039732,17th & G St NW,classic,349,active,2022/03/25 10:24:03+00,10,0,21,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.034495760257,38.9976587182296,26013944,38.997653,-77.034499,Spring St & 2nd Ave,classic,350,active,2022/03/25 04:55:47+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:44+00,,"Montgomery County, MD (South)"
-77.0418339985359,38.9126543143908,26013945,38.912648,-77.041834,18th & R St NW,classic,351,active,2022/03/25 10:05:17+00,13,0,3,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0632789969705,38.8592609814228,26013946,38.859254,-77.063275,Joyce St & 16th St S,classic,352,active,2022/03/25 09:47:26+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-76.9970737975396,38.9079143704083,26013947,38.907908,-76.99707,Union Market,classic,353,active,2022/03/25 10:18:59+00,8,0,15,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.1045693798322,38.8964630230575,26013948,38.896456,-77.104562,Langston Blvd & N Monroe St,classic,354,active,2022/03/25 09:39:02+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0783237398286,38.8989878950238,26013949,38.898984,-77.078317,21st St & N Pierce St,classic,355,active,2022/03/25 09:20:36+00,6,0,8,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0971325949114,38.8953884388611,26013950,38.895377,-77.09713,Langston Blvd & N Kirkwood St,classic,356,active,2022/03/25 09:58:42+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0431859480542,38.8984206258705,26013951,38.898412,-77.043182,19th & G St NW,classic,357,active,2022/03/25 09:56:15+00,4,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0606296726033,38.8057701245884,26013952,38.805763,-77.060627,King St Metro South,classic,197,active,2022/03/25 08:46:52+00,1,0,22,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",40,2022/03/25 10:27:44+00,,"Alexandria, VA"
-77.0515265622203,38.9066058417704,26013953,38.9066,-77.05152,24th & N St NW,classic,198,active,2022/03/25 09:13:41+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0260660427013,38.8959213750101,26013954,38.895914,-77.026064,10th & E St NW,classic,199,active,2022/03/25 10:26:38+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0489170260233,38.9008866577795,26013955,38.90088,-77.048911,22nd & I St NW / Foggy Bottom,classic,200,active,2022/03/25 09:58:40+00,1,0,14,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.113909405877,38.8836804014574,26013956,38.883669,-77.113905,Utah St & 11th St N,classic,201,active,2022/03/25 10:26:00+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0877710136504,38.8849731522273,26013957,38.884961,-77.08777,Barton St & 10th St N,classic,202,active,2022/03/25 09:32:23+00,5,0,6,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0772988577202,38.8893766438495,26013958,38.889365,-77.077294,Arlington Blvd & N Queen St,classic,203,active,2022/03/25 09:38:12+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0494385822381,38.8882657114217,26013959,38.888255,-77.049437,Lincoln Memorial,classic,204,active,2022/03/25 10:18:38+00,0,0,24,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0451318328615,38.8947264598532,26013960,38.894722,-77.045128,20th St & Virginia Ave NW,classic,206,active,2022/03/25 09:23:25+00,10,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0186782061153,38.9009404482096,26013961,38.90093,-77.018677,5th St & Massachusetts Ave NW,classic,207,active,2022/03/25 09:50:43+00,17,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0770810671169,38.9438411871613,26013962,38.943837,-77.077078,39th & Veazey St NW,classic,208,active,2022/03/24 17:14:10+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0824230626866,38.9548186370875,26013963,38.954812,-77.082426,Fessenden St & Wisconsin Ave NW,classic,209,active,2022/03/24 17:01:05+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0021351638922,38.9054821331074,26013964,38.90547,-77.00213,3rd & M St NE,classic,210,active,2022/03/25 09:36:10+00,7,0,14,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0803246298352,38.8638447946788,26013965,38.863833,-77.080319,Columbia Pike & S Courthouse Rd,classic,211,active,2022/03/25 09:30:54+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.1125493684424,38.8471345553536,26013966,38.847129,-77.11255,Wakefield High School,classic,212,active,2022/03/25 09:26:57+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0692806342251,38.8462313758084,26013967,38.846222,-77.069275,28th St & S Meade St,classic,213,active,2022/03/25 08:39:33+00,8,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0415723947712,38.9188161092431,26013968,38.918809,-77.041571,18th St & Wyoming Ave NW,classic,214,active,2022/03/25 08:59:32+00,23,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0198119068691,38.9565665918857,26013969,38.956556,-77.019814,5th & Kennedy St NW,classic,215,active,2022/03/25 09:50:24+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.027331612146,38.9496737483064,26013970,38.949662,-77.027333,Georgia Ave & Emerson St NW,classic,216,active,2022/03/25 04:40:19+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0326811258915,38.9424837648343,26013971,38.942475,-77.032678,14th & Upshur St NW,classic,217,active,2022/03/25 08:28:39+00,10,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0329528826115,38.9564375106898,26013972,38.956432,-77.032947,14th St & Colorado Ave NW,classic,218,active,2022/03/25 09:54:43+00,16,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:44+00,,"Washington, DC"
-77.0751113537977,38.8479844163738,26013973,38.847977,-77.075104,Troy St & 26th St S,classic,219,active,2022/03/25 08:42:10+00,2,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0859356620981,38.8444096047149,26013974,38.8444,-77.085931,Four Mile Run Dr & S Shirlington Rd,classic,220,active,2022/03/25 04:40:22+00,0,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0958642007591,38.8607972314025,26013975,38.860789,-77.09586,Columbia Pike & S Oakland St,classic,221,active,2022/03/25 04:40:20+00,1,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
-77.0954314547895,38.8473660072609,26013976,38.84736,-77.095431,Four Mile Run Dr & S Walter Reed Dr,classic,222,active,2022/03/25 04:40:21+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/03/25 10:27:44+00,,"Arlington, VA"
